日期,阿富汗,阿尔巴尼亚,阿尔及利亚,安哥拉,安提瓜和巴布达,亚美尼亚,奥地利,阿塞拜疆,巴哈马,巴林,孟加拉国,巴巴多斯,白俄罗斯,比利时,贝宁,玻利维亚,波斯尼亚和黑塞哥维那,博茨瓦纳,巴西,文莱,保加利亚,布隆迪,布基纳法索,佛得角,柬埔寨,喀麦隆,加拿大,中非共和国,乍得,智利,中国,哥伦比亚,刚果,哥斯达黎加,克罗地亚,塞浦路斯,捷克共和国,丹麦,吉布提,多米尼克,多米尼加共和国,厄瓜多尔,埃及,萨尔瓦多,赤道几内亚,爱沙尼亚,斯威士兰,埃塞俄比亚,斐济,芬兰,法国,加蓬,冈比亚,格鲁吉亚,德国,加纳,希腊,格林纳达,危地马拉,几内亚,几内亚比绍,圭亚那,海地,洪都拉斯,中国香港特别行政区,匈牙利,冰岛,印度,印度尼西亚,伊朗,伊拉克,爱尔兰,以色列,意大利,科特迪瓦,牙买加,日本,约旦,哈萨克斯坦,肯尼亚,基里巴斯,科索沃,科威特,吉尔吉斯斯坦,老挝,拉脱维亚,黎巴嫩,莱索托,利比里亚,利比亚,立陶宛,卢森堡,中国澳门特别行政区,马达加斯加,马拉维,马来西亚,马尔代夫,马里,马耳他,毛里塔尼亚,墨西哥,毛里求斯,摩尔多瓦,蒙古,黑山,摩洛哥,莫桑比克,缅甸,纳米比亚,尼泊尔,荷兰,尼加拉瓜,尼日尔,尼日利亚,马其顿,挪威,阿曼,巴基斯坦,巴拉圭,巴拿马,秘鲁,菲律宾,波兰,葡萄牙,卡塔尔,罗马尼亚,俄罗斯联邦,卢旺达,圣基茨和尼维斯,圣卢西亚,圣文森特和格林纳丁斯,萨摩亚,圣马力诺,圣多美和普林西比,沙特阿拉伯,塞内加尔,塞尔维亚,塞舌尔,塞拉利昂,新加坡,斯洛伐克,斯洛文尼亚,所罗门群岛,南非,韩国,南苏丹,西班牙,斯里兰卡,巴勒斯坦被占领土,苏丹,苏里南,瑞典,瑞士,坦桑尼亚,泰国,东帝汶,多哥,汤加,特立尼达和多巴哥,突尼斯,土耳其,乌干达,乌克兰,阿拉伯联合酋长国,英国,美国,乌拉圭,乌兹别克斯坦,越南,赞比亚,津巴布韦
11/2019,150.0312365,118.2657413,152.5728547,402.7402906,117.2417378,128.0853901,118.869635,157.8782768,116.3953003,119.2492377,184.8940456,138.5799231,513.876652,117.2396469,112.0157585,151.2723647,105.2285723,150.6521963,168.8795301,99.25537704,115.7170828,185.2880813,107.334368,110.8112667,130.8953444,119.9225284,117.1150544,150.2942491,117.7168367,133.5841755,127.7934055,142.2943431,126.4125911,129.6890384,110.5941303,103.3561865,117.3983157,110.4544237,121.3746072,105.5630779,134.3800042,123.8333916,294.8702568,110.9601991,128.5194306,122.8233949,167.9593237,343.1362572,130.9487376,112.6245519,110.352109,122.5726083,177.340456,137.4172,112.8995627,284.839185,102.2327656,108.17187,143.6321678,271.5812486,112.4192573,117.0565009,228.5837364,152.1229093,136.1117369,122.9268293,130.1684886,177.1859624,152.2725762,590.102121,119.9621025,106.6779018,108.1378786,110.3278825,112.3235556,167.6912661,105.9940236,126.3286404,192.9215045,193.7573895,101.0052237,118.2428659,127.4976915,157.9376753,140.1267356,117.2911254,133.2869369,158.0221106,309.0511078,248.7215805,119.0926468,115.6756757,145.393216,186.4602984,438.0103446,122.0796534,136.8477093,108.1688788,114.5020086,137.5126818,143.5114817,129.2246696,170.1318794,197.1390271,117.3829753,111.782338,183.4220282,174.2134557,159.2484816,195.1938191,116.5312492,165.5736052,109.3236868,279.8825139,112.97,121.1836033,114.3022501,193.6055445,144.966113,121.9675182,131.0339715,130.6665689,114.9479243,111.0348452,115.0933656,124.7920513,181.554797,161.9988017,103.7663797,110.1888716,111.122145,119.2306535,112.4496258,204.9618719,118.8754887,111.1685931,143.8398544,130.3371224,243.0907019,114.6963766,116.0818227,111.7944643,135.3709199,160.797537,115.1764833,14222.53913,111.9342612,159.4993651,112.8722958,1594.954436,300.0604121,111.2034978,99.18590271,187.8996794,113.2242709,146.3214254,112.6555522,129.1956621,143.2815241,159.084534,245.0952915,178.1944939,284.6419924,113.9853519,120.3994822,117.9552912,208.6974394,299.3321582,166.5023026,220.6055004,816.8560334
12/2019,152.5662876,119.259934,152.6095574,410.4165563,115.1738412,129.6900917,119.6443847,158.7250947,115.5035058,118.1792047,184.4683027,139.629241,516.6391645,117.3903682,111.1397799,148.9433784,105.0661257,150.9475928,170.8217333,99.43427893,116.5671837,187.7520186,107.8961616,111.7948974,131.9623363,120.1291133,117.1150544,150.4011421,117.8286286,133.7260804,127.7934055,142.6643204,127.3290171,129.5361278,110.4867573,103.183248,117.6133309,110.2401571,121.5835892,105.2726292,134.6505478,123.8232539,294.4180138,111.0763643,129.48049,122.4233187,168.4216631,345.2021484,130.3749044,112.7659853,110.8377765,123.0599869,178.4617984,137.9924,113.4356428,285.6181436,102.9080069,108.2298037,144.4983426,272.7626261,113.4637657,117.0709759,232.5666349,152.7586468,136.1117369,123.2566129,130.3254391,179.3322258,152.7889406,608.9552239,119.7331672,106.8042975,108.1378786,110.5429466,112.8609889,168.3412322,105.9940236,126.5482472,194.2719551,195.1321545,101.1068263,118.5260094,127.7194267,159.3975923,139.677878,117.02065,136.8937589,158.4286957,300.4459243,247.6844549,119.4826794,115.8394758,145.6904279,187.496189,447.8737969,122.2796201,137.503105,107.7374974,114.8612515,137.2315197,144.3125065,129.4753479,171.599437,198.2933767,117.3225099,111.782338,186.2247417,174.7129357,159.0188515,194.7382395,116.6076774,167.2590741,109.0005626,282.2733507,113.32,120.8578409,114.188855,192.9465329,145.7905648,121.770192,131.1814492,131.4262582,115.8280769,110.887837,115.627392,125.3173954,182.208397,160.7373323,104.1864891,110.0909453,110.5263158,118.2653772,112.5914699,208.7965922,119.1415376,110.3623963,144.5677889,130.348743,244.108217,114.9148916,115.9487777,111.6143557,135.3709199,161.1493916,115.4520334,14329.74248,111.8533039,162.0196711,112.6018167,1628.376155,300.4794909,111.6399012,99.21552355,189.0459014,113.2353053,147.630464,112.6555522,129.453024,143.2815241,159.4573884,246.9170404,178.9095361,284.1231408,113.7261854,120.3994822,117.8479791,208.6357797,304.3908716,168.8316699,224.0998382,951.9919459
01/2020,154.1914023,121.5344573,152.4333847,418.8378301,116.4876982,131.4763504,119.0909887,159.6235632,116.9755039,118.1792047,186.6240483,138.5799231,521.0822613,118.0901457,112.6177605,148.8942256,105.6014633,151.5383857,171.1803778,100.0404264,117.6445211,189.8874309,107.334368,111.4560908,132.5849316,120.2324058,117.4585003,151.7183483,118.0522123,134.4743066,129.6321278,143.2665643,126.112621,129.6798899,110.1646385,102.5728768,119.3334528,110.3472904,121.6792414,105.0322578,135.0914337,124.1043484,296.3806795,110.9386989,130.1497006,121.9660888,169.3569145,347.7468583,130.6044376,112.4069619,110.3732249,122.985349,178.6306834,138.9685,112.7923422,289.7920387,101.1736425,108.2086861,144.1518727,273.7510166,113.5176063,116.5346175,236.2031943,153.1219254,133.1380942,124.4108554,129.3522527,179.0937521,153.2283997,613.982718,120.6489085,106.1723194,107.6820815,110.6504787,113.1800752,166.5538253,105.9940236,126.6110483,195.6318587,196.2291119,101.8711047,119.4343472,127.8302942,160.3522643,140.9393918,117.4775006,139.8104728,159.2387543,303.3229988,248.3444439,120.0028305,115.0969151,146.5112988,188.2361108,461.3903797,122.3796034,137.3137019,107.9531881,113.0825203,137.182622,145.0113597,132.7341659,172.6767383,200.2475746,117.4147075,111.6901084,188.1821924,174.2981511,160.07515,194.5471899,115.7014567,167.288769,109.4313949,284.7388658,113.46,120.8578409,114.3022501,196.754458,145.7905648,121.9491244,131.244654,132.3125625,116.8842599,109.9685033,114.5791985,125.8313189,182.937197,160.0976555,103.4694958,108.5023628,110.9235353,119.1321218,112.7005807,210.5652843,118.9601406,110.4667086,145.3685168,130.5346733,247.796709,114.6391737,117.2792283,110.6608396,142.3357474,161.5012462,115.8815675,14632.0967,110.7620911,164.4199625,112.2387672,1764.530667,302.3653454,110.0331435,99.00138755,189.8530999,113.4118562,148.0668102,114.7228458,129.0669812,143.6773294,160.4516667,250.2522422,179.4837796,284.6419924,113.6271528,120.1775476,118.3052021,213.0033399,306.1867778,170.9130267,228.0748787,973.2201927
02/2020,153.3664694,121.9762387,151.5451809,426.0248654,116.4419988,131.2092161,119.2106781,160.7508477,116.3415777,118.4169898,186.2658837,136.4812872,526.3003168,118.1116773,114.0637613,148.808201,105.6673957,151.686084,171.6083753,100.5713195,117.7312993,192.3513681,108.3625562,111.5872414,132.4785991,120.3356982,117.9736692,152.1792109,120.6234253,135.0806278,130.666502,144.2260039,126.4429227,130.0510573,109.8425197,102.9797909,119.6559756,110.9900902,121.9759599,103.8003547,134.9210914,123.9127056,296.3420722,110.7910359,130.3293413,122.5376262,170.5408162,357.628247,130.0306044,112.7877443,110.362667,123.1166402,180.443843,139.43,113.1313973,290.9988801,100.6681931,108.1713195,143.571026,276.8354341,112.4192573,116.1579891,240.3592622,153.8484826,136.5172336,124.8230849,130.5453564,177.7821467,153.6568723,620.8955224,120.6489085,106.8042975,107.5681322,110.5429466,113.5869199,167.6912661,105.7830902,126.5526893,196.8056499,197.449548,101.9389257,119.1968237,127.9411618,161.3583972,140.64419,117.6361293,141.7393805,159.6838383,307.2189747,249.0044329,119.9418072,116.5492766,146.5679106,188.9760326,467.2353885,122.3796034,137.315172,108.7081055,113.5827153,137.4026618,145.6134905,133.61154,172.6368499,202.6281248,117.2445564,111.4134194,188.6567259,174.2498114,160.5688547,195.1056424,116.4329843,167.743916,109.646811,286.9871428,113.57,120.7492535,113.9620649,194.7041652,146.0653821,121.6432978,131.4026658,131.8061029,117.6763972,109.2686166,114.5675519,126.1510935,183.5408969,162.7939974,103.5818217,108.2521066,111.0228401,119.9598731,112.7551361,211.2633818,119.3471208,110.1537717,146.2420382,130.6625004,252.8842842,114.724978,117.4122734,111.3918686,142.7156471,163.0845917,115.9626116,19032.03036,110.6309631,164.4199625,112.1643062,1901.937855,309.9087636,110.5786477,99.12400403,191.9841041,113.3235808,146.6123229,114.6144374,129.453024,143.6773294,160.4516667,251.132287,179.8438188,283.8118298,112.3192939,120.5104494,118.6294315,214.3084696,308.7587467,170.6276019,232.5028888,1104.904358
03/2020,153.6760142,122.6643095,153.4243559,433.9129914,115.4366126,131.9234774,119.5697464,162.3224464,116.4597673,117.1091716,187.0768225,136.6911508,530.7950776,117.9178928,113.5498006,148.9780526,105.5676678,151.8337822,171.7284587,100.8790903,116.9903995,192.8441556,108.0869594,111.5872397,133.0725946,120.748868,117.2867773,154.2573755,120.847009,135.5321436,129.0575751,145.0415482,127.4588498,130.0118495,110.0572656,103.0916923,119.548468,110.6686903,122.3033035,104.421314,134.2196821,124.1573602,298.1480851,110.8803951,130.5988024,121.6803201,171.1373685,368.2287558,129.5715379,112.5919134,110.4260149,122.8859224,180.8597837,140.339,113.3574341,293.3901183,102.2611566,107.7717528,144.2639659,279.8922785,113.4637657,116.5502491,244.5153302,154.3025808,136.382068,125.0704225,130.832516,177.1859624,153.8029925,630.0078555,121.1067791,107.1834843,108.0239294,110.6504787,113.7208821,167.2037915,105.7830902,127.2131891,198.5769007,198.0046377,101.9680051,119.0935675,128.0520293,163.7759763,140.8689804,117.9784446,152.0791208,160.0765454,312.9909887,252.3986622,119.8517252,115.7957958,146.199934,190.1599075,463.582258,120.8798534,135.7829116,106.335508,114.1018313,137.6471506,145.5440139,134.6142533,172.7922231,204.2638964,116.9115702,111.8745677,188.7160426,172.9209797,160.7226221,194.5765822,116.662269,167.5917912,110.0776433,289.3961435,113.79,120.7492535,113.5084845,194.7787764,146.3401993,121.103241,132.2032593,131.5528731,117.940443,110.8356385,113.5193584,126.7792223,184.5503969,165.8536777,103.6406368,108.3173908,110.7249255,120.5682605,112.5478255,211.8921502,119.5164247,110.258084,146.0964513,130.674121,259.4981319,114.329134,117.4122734,110.5231095,142.7156471,163.7883008,115.7079014,19530.72859,110.2067926,162.2597002,112.9771722,2068.527252,340.7110545,110.3935069,99.20017189,194.0505324,112.352551,147.0486691,114.6144374,129.7103859,143.8092645,161.8187995,252.5672646,179.6261117,286.0947769,113.3300518,120.5104494,118.3712404,217.1653678,312.8343622,169.4038608,235.37786,1398.648066
04/2020,163.8561321,122.1448762,153.857447,442.8094525,115.048168,133.1006093,119.5697464,162.4612342,115.3530826,114.6124279,188.1310429,,533.8949126,117.9178928,113.6418857,149.5985882,103.8571584,153.1630663,171.1961107,101.116499,116.2491855,196.4579302,107.6205647,111.2702916,132.2996671,121.3686227,116.514024,155.2731834,123.0828464,135.4676414,127.9083288,145.269142,130.8388744,129.4381083,109.8425197,101.5454186,119.3334528,110.561557,122.7401748,104.4513604,133.1174675,125.4021932,301.8798735,110.4788848,130.3473054,121.2230901,173.007501,375.7554074,131.2930375,112.211131,110.3943409,123.493307,179.8273555,141.6638,113.4704524,302.8651044,101.7946189,106.8690665,145.2931854,287.8387071,112.903823,116.7145563,249.3640761,154.8929085,136.5172336,124.3284095,131.4804518,180.5245943,153.9204379,643.5192459,119.7331672,106.8042975,107.6820815,110.7580107,114.0433421,168.5770581,105.6776235,125.9613065,200.3640929,199.8836857,102.7696665,118.7096111,127.9411618,167.326627,141.5377019,117.3816782,190.6443119,161.1813301,313.1437334,256.5471647,119.9490181,115.7302757,145.9593339,191.0478137,444.2206664,117.5804033,131.3923715,106.011972,114.3580884,137.6471506,144.0686571,136.3690015,173.0780214,202.7285613,116.0385111,111.782338,188.7753593,172.8531551,160.1720539,195.7816637,117.1972668,167.3055707,111.3701401,292.3474123,113.93,121.2921908,113.0549041,193.1500461,146.0653821,119.564562,132.7510338,131.4262582,117.8524278,111.1871798,112.1101204,127.0989969,186.0820969,162.8200372,102.9903889,107.9800891,110.8242304,117.1880288,112.4605369,215.668581,119.3713071,111.4055191,146.1692448,129.8722967,264.9990726,113.2754567,117.4122734,109.5060257,142.082481,162.7327371,115.198481,20804.48903,110.5397437,161.779642,111.9731624,2327.484727,367.3225575,110.0595922,98.83930944,194.8092991,110.0684243,147.1941178,115.2389062,128.6809384,143.9411996,163.1859322,254.7253363,181.237009,288.377724,112.2200049,120.5104494,117.5796988,221.5020981,318.1525463,166.7901286,240.5823897,1645.448008
05/2020,161.9696542,121.1186454,155.347574,451.3876539,114.8653705,132.9072793,118.8516098,161.622658,116.2448771,115.3257832,184.8467408,136.4113326,533.0682899,117.8317663,114.4775386,149.5619451,103.0477245,153.1630663,170.5456058,100.9462111,115.8646182,200.0717049,111.8359261,110.7347626,133.145194,121.0587453,116.85747,154.9862221,123.0828464,135.4031391,126.8740187,144.8065329,129.8742135,129.2499107,109.9498926,101.4131715,119.7634833,110.4544237,122.0010706,104.5114533,132.9671655,125.0761675,301.8366391,110.7316546,131.3802395,120.4229377,173.1599784,382.2571418,131.2930375,112.189372,110.5527108,124.1781782,181.163246,141.9516,113.4704524,308.0643657,100.9673551,106.8490552,145.5683233,289.9778839,113.065345,116.9300594,255.0786695,153.8938924,136.1117369,124.9055308,132.1844359,179.92841,154.0232714,659.8586017,119.6186996,106.1723194,107.3402336,110.5429466,114.4732887,168.6685101,105.5721568,125.1417116,201.3659133,200.0804453,102.8699501,118.3640387,128.2737645,165.2978528,141.7945023,116.9097713,203.8679538,161.7171636,319.4252335,254.2843452,119.3678437,115.5555556,145.8178044,191.195798,437.6450316,117.8803533,131.463135,106.8747347,114.3049212,137.7693949,144.6231079,134.4889141,173.4574085,203.0026429,116.1024206,111.5640131,187.796634,172.984925,160.7352922,196.442989,117.0225736,168.0765662,112.4472207,295.7616453,114.38,121.5093657,113.1682992,193.7622342,145.2409302,119.5545502,132.7615679,131.4262582,117.588382,110.6886303,111.4462645,127.1560995,186.5844969,163.9220296,102.3840203,107.762475,109.7318769,114.8420639,112.1550265,217.3119664,119.1173513,110.6753331,145.8052775,129.7677109,265.6986142,113.8108758,117.6783636,110.4595418,140.6895155,161.8531007,115.1290146,21616.59755,110.5329022,162.4997294,110.9651935,2638.572141,385.133406,110.7241154,98.88073924,195.2290423,110.0794588,147.4850153,115.895109,128.1662146,143.8092645,164.0559257,258.1950673,181.8851156,289.2078865,112.3187767,120.5104494,117.5819917,222.7558448,319.0433735,166.739758,244.4002773,1894.491586
06/2020,160.6573378,120.4256071,155.5971519,459.2334108,114.899645,131.038631,119.450057,161.0894805,115.696907,114.6124279,186.5970171,135.9216509,534.1015682,117.907127,114.3180995,150.1030828,103.1825956,151.2429893,170.9890151,101.0462569,115.4135706,193.5012055,110.3977329,110.789409,133.726723,121.2653302,117.8019462,155.8504362,124.4243488,135.312836,126.8740187,144.2617372,126.7675938,129.2224652,110.0572656,100.9859117,120.5160366,110.561557,123.277077,104.4914223,135.2317155,124.300927,302.10108,111.3764893,131.6766467,121.5088588,173.0385445,393.2428309,128.7681714,112.4069619,110.6371747,124.5435466,181.5140727,140.0229,113.5834708,311.1385718,101.0119551,106.7977838,147.616572,291.6113876,114.1421578,117.1277564,262.6981274,154.5750397,135.9765713,125.4002061,132.7753907,181.0015417,154.3023279,673.0557738,119.3897643,106.5515062,107.2262843,110.6504787,115.6556419,170.9617634,105.3612234,125.288507,202.171377,199.4611898,103.5783024,117.8838088,128.7172347,164.2412367,141.9064494,117.1338948,245.060756,163.6481618,325.8452436,253.4357878,119.9770006,116.1233961,145.1950748,191.7877355,436.1837794,119.0801533,130.9201246,108.8159509,114.48396,138.0138836,145.4145966,131.8567919,173.4372874,203.6773719,116.2126699,111.2365258,186.5213252,173.9196722,161.058963,196.2519395,117.3828783,169.3449422,112.878053,299.3502753,115.31,121.7265406,113.5084845,195.3468134,144.6912957,120.1759823,132.519283,132.1859476,118.292504,111.6697501,111.749076,127.2588842,186.9949969,164.3191894,102.7260019,107.7733557,109.7318769,113.9122778,112.2423152,218.7723608,118.7545574,110.4667086,146.6787989,130.2790192,266.4617504,113.833757,117.5453185,111.8792213,135.7508196,162.5568099,115.4416135,17241.60659,111.0425909,164.7800062,110.4445942,3059.642835,397.4962303,111.36219,98.90130653,194.9223069,111.8008296,147.630464,116.1003195,126.6220433,143.5453943,163.8073561,261.1210762,182.4872274,289.8305085,112.6871489,120.732384,118.2254059,222.7969513,318.4052867,167.8375725,244.917957,2494.232705
07/2020,158.8711577,119.7991339,153.8941496,467.3877231,115.7907827,128.2907003,119.6894358,160.6452668,115.6216954,115.0879981,188.0499491,135.9916055,535.1348466,118.1655064,115.3670028,150.3084858,102.830438,151.5383857,171.6045224,100.9114452,115.9519805,193.336943,110.9383267,111.2593684,134.2092526,121.7817925,117.8019462,155.9348117,124.6479325,135.4418405,126.4143381,144.2637988,126.0249532,129.5531179,109.5204009,100.2229477,121.0535746,111.4186233,125.1922477,104.7217782,137.7768293,123.5393981,303.2483609,111.2774002,130.8413174,121.5088588,173.2744485,401.3139495,129.227238,112.8095033,111.0594943,125.0591812,181.8487173,139.3583,112.6793238,312.8816936,99.29287339,106.9359511,148.2381798,295.0085733,115.5420144,117.2538706,268.9322293,155.6648755,132.0567695,126.8017863,132.9639801,183.5055156,154.1408267,716.1036921,119.160829,106.298715,107.4541829,110.4354146,115.2256953,171.7950558,105.4666901,125.3948271,202.7778911,199.6239902,102.9398256,117.4929223,129.2715725,163.3259009,142.8150596,117.417383,273.0462041,164.8391652,348.9556649,253.2472195,119.6445473,115.5555556,144.5581922,192.0837042,438.0103446,119.88002,134.6050719,110.757167,113.9465031,137.8916393,146.3695598,131.4807744,173.0350863,204.831145,115.811496,110.9090385,186.2988876,174.0922656,161.3491185,197.9419928,118.6712402,169.6497715,114.7090901,303.0815965,115.01,122.5952403,113.6218796,200.2309916,145.3783389,119.6898263,133.3304106,132.819022,118.0284583,110.2305614,111.4928509,127.2703047,187.6494969,165.9901468,102.8040539,108.0236119,109.2353525,115.3805884,112.08956,219.2657109,125.7202014,111.5098314,146.9699727,131.3946008,269.832269,113.4653703,117.6783636,111.7520858,133.9779544,164.8438645,115.3489916,18585.26015,110.0460183,164.7800062,110.422441,3399.489855,407.3445818,111.6035342,98.74454245,194.5348515,112.5401363,147.7759128,115.2472482,127.265448,143.8092645,164.0559257,262.6457399,182.1515736,288.066413,112.0500224,121.176253,118.8234188,224.0198681,317.4819114,168.507748,245.7406979,3380.468862
08/2020,158.3321497,120.0707333,154.0703223,475.9439628,117.2645875,128.099421,119.450057,160.3557813,116.18041,115.4446758,190.6449532,138.6498776,536.0647971,118.240867,114.7667779,151.1254679,102.6132551,151.8337822,172.016466,100.7567944,115.9956804,193.0084181,112.1997122,111.2484368,134.0435206,121.9883773,117.6302232,155.5973979,127.6663129,135.6224468,128.1381755,144.2558275,125.2790216,129.5478902,109.305655,100.8129732,121.0535746,110.9900902,122.6303365,105.7834182,138.8489836,123.139316,302.7830151,110.6114423,130.4281437,122.2518575,173.7917285,403.1075313,128.0795715,112.8312623,110.9539144,124.9671183,184.2110831,139.3248,112.6793238,311.6697606,98.65001989,106.9359511,148.8292168,295.507136,114.497506,117.804955,277.7638737,155.9373344,135.0304123,126.8017863,133.5637969,184.4594104,154.0673271,741.2411626,119.6186996,106.1723194,107.4541829,110.7580107,114.0882227,172.1001638,105.5721568,125.4762969,202.980669,200.0275386,103.3401863,117.614103,129.8259103,162.9334338,144.8875681,116.8239504,282.8923312,165.9925948,353.422512,253.0586512,119.4213332,116.5055965,144.6572628,192.6756417,443.241161,120.0799867,135.3306092,111.5120844,113.8815027,138.0138836,146.9458071,131.982131,171.6849783,202.9765926,115.8713935,112.4373127,187.1738087,175.0737503,162.0282788,200.5725977,118.0598142,168.6533161,115.7861708,307.1510126,115.57,122.1608904,113.7352747,201.4835953,146.0653821,119.7097336,133.4568201,132.6924072,117.940443,109.9344145,112.0285942,127.2017816,187.5744969,167.9715872,102.6848689,109.8298084,109.5332671,116.137888,112.2859595,219.7232091,126.0104366,113.9090139,146.8243858,131.7315995,274.7926548,114.1849827,117.5453185,111.6885181,133.0915218,165.0197918,115.9973448,20079.36483,110.096189,165.3800791,110.4556707,3882.659305,414.0498424,111.4382299,98.78803883,193.5177814,112.8711692,147.630464,115.970634,127.1367671,144.0731347,164.5530649,264.9159193,182.5683791,287.5475614,111.8983455,120.732384,119.1980941,225.3044446,319.0693209,168.6329492,246.8869887,3665.755789
09/2020,157.0116025,120.5166999,155.8173677,484.4553248,115.8936063,127.865152,119.9288147,160.5285573,116.0407314,116.9902791,194.706405,138.0902413,541.1278609,117.7994689,114.4157317,149.6110972,102.7478152,153.015368,173.1174438,100.8590312,115.2686612,193.993993,112.3799101,111.2265737,134.6089163,121.9883773,117.5443618,154.6796213,124.6479325,136.486777,128.368035,144.7122519,125.2103431,129.9007606,110.2720115,101.6776657,120.3010213,110.8829569,121.4508516,105.162459,139.6806546,122.9465342,303.6595364,110.3512931,130.1047904,121.908935,174.4165351,405.3495087,127.3909717,112.8312623,110.3837829,125.1571167,184.7692873,140.2941,112.6793238,311.1246009,100.6562427,107.0614741,149.0635935,297.3531995,114.3682885,118.1295743,276.3785177,156.4368425,132.1919351,126.307111,134.0778701,186.4864369,153.9939375,767.6355067,119.8476349,105.7931325,107.3402336,110.0052864,113.4089746,172.4745996,105.3612234,125.8985912,203.589611,200.0240146,103.8353941,117.537501,130.0476454,164.0738215,145.1129492,116.85288,297.9870899,166.3353643,354.8021176,252.5872305,119.9039233,116.4291564,144.3175921,193.5635479,449.1819428,120.0799867,135.4317858,110.9728577,113.9827518,138.6251055,147.282292,132.8595051,171.2423745,202.356378,116.6906803,112.7648,188.0487299,176.2103208,162.5476638,202.247955,117.7868562,168.315691,115.2476305,311.6905728,115.33,122.5952403,113.1682992,204.578582,146.477608,119.7812134,133.6675026,132.819022,118.2044888,111.0018216,112.3314057,127.0190532,187.4431969,170.6337034,102.6903918,110.0256611,109.4339623,114.672706,112.1441155,221.9053467,125.8048534,114.2219508,146.0964513,132.3358729,276.2235353,114.5648099,117.611841,111.2541385,133.4714215,165.1957191,116.6341204,21797.5324,110.2615243,166.7002394,111.85132,4695.871528,431.4416121,111.5043516,98.74572335,192.9850303,112.7497905,147.4850153,115.0884463,127.9088527,144.46894,165.5473432,267.4943946,183.1263888,288.8965756,111.3211194,121.176253,119.3641068,226.7431703,323.5362914,168.8428972,250.3443494,3805.896735
